Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
2600,-14.5672431448292,-266.416738332406,-266.491690452507,-0.729389605685339,0.302724778056392,-0.208873295130086,14.2276346797682,1.56107246642771,2.08910479354862,0.71519865866749,1.55692381199417,2.69289688740522,4.55559549331539,10.0884769548113,8.71478780153677,0.261286179637018,8.71788916103278,0.261119485425752,-225.727657175926,-1.17652371197346
2700,-14.5672432628933,-266.416700769146,-266.49167203643,-0.72938994033437,0.30272569318207,-0.208872637088805,14.2276352118722,1.56107225942364,2.08910480720499,0.7151986486595,1.55692374945612,2.69289690655392,4.55559486619171,10.088476350026,8.71479589988463,0.261282600867887,8.71788952627972,0.261119509627288,-225.728147745325,-1.17624724167822
2800,-14.5672433652062,-266.417123131265,-266.491080576259,-0.72939006639822,0.302725289755195,-0.208872716009948,14.2276358544374,1.56107172071148,2.08910481138556,0.715198612890258,1.55692398081733,2.69289758853812,4.55559806460485,10.0884847088871,8.71483327448199,0.261221682165089,8.71788998376334,0.261119585936487,-225.73100394483,-1.17080366443206
2900,-14.5672434536755,-266.418169472318,-266.491070807927,-0.729389759353859,0.302725402009578,-0.20887224814722,14.2276364190369,1.56107154238742,2.08910482563526,0.715198597038431,1.55692429505098,2.69289829423045,4.55560317554251,10.0884962677439,8.71488009703788,0.261219446537221,8.71789036281868,0.261119621305616,-225.735820332613,-1.17064272015795
3000,-14.5672435334869,-266.420101504197,-266.491052926794,-0.729390183627004,0.302725695615541,-0.208870907249857,14.2276370591139,1.56107138987089,2.08910485858287,0.715198615237887,1.556924161166,2.69289806097369,4.55560146510005,10.0884921249943,8.71499466057493,0.261213994913735,8.71789079009984,0.261119697116153,-225.747240676829,-1.17022861028964
3100,-14.5672436024019,-266.420274156618,-266.491058948073,-0.729390336400747,0.302726135345293,-0.208870361992063,14.2276374615115,1.56107121176064,2.08910487348746,0.715198614637523,1.55692415554386,2.6928980750924,4.55560168338688,10.0884921270193,8.71500685707074,0.261211892783868,8.71789102965452,0.261119732204499,-225.748078998976,-1.17010802434652
3200,-14.5672436620132,-266.419284349496,-266.491060280122,-0.729390526732038,0.302726523720037,-0.208870332618775,14.2276379192103,1.56107111573093,2.08910487991928,0.715198606820718,1.55692423932511,2.69289827521164,4.55560335802965,10.0884950508571,8.71506391906292,0.261210446094668,8.71789136551282,0.26111975256573,-225.752759775511,-1.16999643834536
3300,-14.567243715333,-266.419581251455,-266.491046630439,-0.729390613164266,0.302727170184487,-0.208870226454269,14.2276382685477,1.561070979583,2.08910488305908,0.715198595552993,1.55692432540375,2.69289847996995,4.55560415301392,10.088496783107,8.71507912791777,0.261206925278033,8.71789159849672,0.261119771587747,-225.753822817194,-1.16974370839734
3400,-14.5672437628951,-266.419719423237,-266.491038835115,-0.729390472395187,0.302727268044185,-0.208870601948467,14.2276384931631,1.56107092108744,2.08910488730994,0.71519858578277,1.55692440930888,2.69289872149992,4.5556057260073,10.0885003403774,8.71508485018304,0.261205928553159,8.71789174903413,0.261119779216678,-225.754309901633,-1.16965966205199
3500,-14.5672438042341,-266.420105492597,-266.491033504776,-0.729390705194901,0.302727547518708,-0.208869760727292,14.227638737287,1.56107090480227,2.08910490308841,0.715198595260436,1.55692438138512,2.69289868213841,4.55560573196321,10.0885000460047,8.71509451428756,0.261205393043805,8.71789191814242,0.261119796534035,-225.75525795875,-1.16960833159783
3600,-14.5672438410221,-266.419963607433,-266.491068723895,-0.729390809931748,0.302727724036483,-0.208869142510939,14.2276389372014,1.56107085483413,2.08910491010446,0.715198595051839,1.55692440030602,2.69289877209071,4.55560626055948,10.0885015527816,8.71509456492854,0.261206722560241,8.71789205171119,0.261119808841112,-225.754952472305,-1.16975860864761
3700,-14.5672438743147,-266.419908625244,-266.491059695522,-0.729391053414652,0.302727761755236,-0.208868830902964,14.2276391246103,1.56107079837627,2.08910492037641,0.715198596349208,1.55692441939599,2.69289887439258,4.55560668160314,10.0885029732976,8.71509377000565,0.261205365597721,8.71789217140845,0.261119827277001,-225.754727386673,-1.16965388696907
3800,-14.567243903691,-266.420571554478,-266.491062254093,-0.729391146365386,0.302727800719837,-0.208868927501803,14.2276393923797,1.56107072302645,2.08910492489218,0.715198591434552,1.55692446935738,2.69289899022521,4.55560759138311,10.0885045717354,8.71513917038724,0.261204707355357,8.71789235851421,0.261119834145111,-225.759068114054,-1.16961745305578
3900,-14.5672439305678,-266.421384858013,-266.491072960074,-0.72939120512293,0.30272788408825,-0.208868685468283,14.227639593903,1.56107070366621,2.08910493259637,0.715198591893801,1.55692446892612,2.69289899794136,4.5556076219054,10.0885043824686,8.7151682351232,0.26120497969494,8.71789250050382,0.261119847534276,-225.762277692852,-1.1696417691733
4000,-14.5672439546264,-266.445385005766,-266.491093031881,-0.729391370365511,0.302728303135071,-0.208868731446614,14.2276401301728,1.56107068834753,2.08910493729186,0.715198590598169,1.55692449366103,2.69289904661947,4.55560802501558,10.0885048574603,8.71607132629604,0.26120517608039,8.71789290348341,0.26111985576539,-225.874244657588,-1.16965817010302
4100,-14.5672439764763,-266.446261709501,-266.491060325431,-0.729391220383438,0.302728358973986,-0.208869010561337,14.2276403356313,1.56107059047551,2.08910494109927,0.715198589989473,1.5569244789534,2.69289903556216,4.55560786238326,10.0885045975712,8.71609787946291,0.261200383037471,8.71789305138393,0.261119867477178,-225.876900955443,-1.16928782404707
4200,-14.5672439962954,-266.457582616693,-266.490792703813,-0.729391144882627,0.302728323729955,-0.208869067532319,14.2276406136557,1.56107048461661,2.08910494546486,0.715198589488812,1.55692448880693,2.69289904692691,4.55560810878281,10.088504695279,8.71647760569906,0.261174524439963,8.71789326083874,0.261119878853042,-225.923656778795,-1.16677003530489
4300,-14.5672440145403,-266.458501914385,-266.490793140324,-0.729391162046024,0.302728550198657,-0.208868925835544,14.2276407786077,1.56107046826088,2.08910494961005,0.71519858787048,1.55692450924436,2.69289911187323,4.55560848539619,10.0885056093678,8.71652248261749,0.261174023702062,8.71789337621331,0.261119886329875,-225.928573498075,-1.16671855368319
4400,-14.567244030539,-266.458549071798,-266.490796119402,-0.72939114955921,0.302728590486737,-0.208868793036888,14.2276409528143,1.56107044375914,2.08910495355767,0.715198586958762,1.55692451913661,2.69289914207498,4.55560872802268,10.0885059817912,8.71654066207897,0.261173730000613,8.71789349445023,0.261119892523354,-225.930083517448,-1.16668981903946
4500,-14.5672440449428,-266.458508436052,-266.490804785306,-0.729391347379472,0.30272865028495,-0.208868767337242,14.2276410488523,1.56107042104729,2.08910495654515,0.715198586899476,1.55692451593295,2.69289914142411,4.55560871160882,10.0885058894605,8.71654652667945,0.261173955521596,8.71789356104991,0.261119900919625,-225.930601866283,-1.16672104812953
4600,-14.5672440580659,-266.458462073553,-266.49080205022,-0.729391364773488,0.302728660143467,-0.20886879089471,14.2276411234936,1.56107039035148,2.08910496045182,0.715198588490861,1.55692451360716,2.69289914632719,4.5556087943236,10.0885060644449,8.7165459361952,0.26117337002356,8.71789360677947,0.261119907731515,-225.930446808751,-1.16668094303832
4700,-14.5672440698162,-266.458502416195,-266.490808370873,-0.72939141867299,0.30272874048815,-0.208868583457179,14.2276411935717,1.5610703776291,2.08910496263619,0.715198588462487,1.5569245190909,2.69289915972442,4.55560891705807,10.0885061866469,8.71654932838219,0.261173851264964,8.71789365077703,0.261119910193405,-225.930803267835,-1.16673582593785
4800,-14.5672440804836,-266.45838443812,-266.490804401011,-0.729391472953176,0.302728740941453,-0.208868616903663,14.2276412694903,1.56107036403576,2.08910496557126,0.715198589457833,1.55692451267179,2.69289915134015,4.55560889839059,10.0885061329816,8.71655226861098,0.261173529890929,8.71789369865599,0.261119917616752,-225.93101896855,-1.16670470880646
4900,-14.5672440905996,-266.45825257501,-266.490799955418,-0.729391444862856,0.302728807135333,-0.208868425845163,14.227641322491,1.5610703277735,2.08910496691931,0.71519858649206,1.55692454275099,2.69289924812927,4.55560930083463,10.088507440368,8.71655159440201,0.261171003212789,8.71789373414166,0.261119922963414,-225.930875605661,-1.16649473009313
5000,-14.567244100013,-266.458271407891,-266.490783522331,-0.729391491111648,0.302728824049353,-0.208868307719756,14.2276413627387,1.56107030737001,2.0891049676043,0.715198584304027,1.55692456488626,2.69289930182596,4.55560962244259,10.0885082105367,8.71655327707243,0.261169295827657,8.71789375877108,0.261119928404849,-225.931039170749,-1.16632754675961
5100,-14.567244108368,-266.458253694433,-266.490780274174,-0.729391514621276,0.302728817625841,-0.208868217113951,14.2276414532002,1.56107028195241,2.089104969211,0.71519858304346,1.55692457641697,2.69289934677249,4.55560981777156,10.0885088774066,8.71658815433367,0.26116851870675,8.71789382326124,0.261119937323753,-225.934631214991,-1.16627041628186
5200,-14.5672441159831,-266.460758346034,-266.490786065942,-0.729391589092494,0.302728973803457,-0.208868126811993,14.2276415362128,1.56107026984286,2.08910496989443,0.715198581601735,1.55692458422733,2.69289937150027,4.55560994192987,10.0885091521686,8.71668297633128,0.261168555834709,8.71789388008572,0.261119941108963,-225.946295576019,-1.16627591003831
5300,-14.567244122923,-266.460898472026,-266.490785060534,-0.729391622172513,0.302729051694538,-0.208868003090893,14.2276416033201,1.56107025396655,2.08910497097,0.715198580665448,1.55692460045985,2.69289940833815,4.55561027681922,10.0885098395894,8.71670445880033,0.261168191193263,8.71789392929063,0.261119944475353,-225.948615015563,-1.16624713778621
5400,-14.5672441293325,-266.461113086809,-266.49078611349,-0.729391615705545,0.30272909284057,-0.208867979386228,14.2276416596857,1.56107023998261,2.08910497294375,0.715198581000651,1.55692460652266,2.69289942133298,4.55561041708138,10.0885100766097,8.71672036652795,0.261167907876593,8.71789396896964,0.261119948422855,-225.950365509911,-1.1662246420242
5500,-14.5672441352818,-266.461222105451,-266.490786380427,-0.729391653579506,0.302729149257836,-0.208867886641821,14.2276416966449,1.56107022157183,2.08910497388802,0.71519858029333,1.55692461591656,2.6928994459063,4.55561058521301,10.0885104091146,8.71672451170853,0.261167494077348,8.7178939927174,0.261119950694137,-225.950839599315,-1.16618937621303
5600,-14.5672441407895,-266.461182812424,-266.490781078367,-0.729391670204879,0.302729134178497,-0.208867873798457,14.2276417349191,1.56107020556243,2.08910497446785,0.715198579566566,1.55692461500273,2.69289944200417,4.55561054265965,10.0885102154336,8.71672821260741,0.261166796158611,8.71789401694712,0.261119956714656,-225.951194430045,-1.16612944018802
5700,-14.5672441458569,-266.461234350002,-266.490770627552,-0.729391655503844,0.302729319893078,-0.208867764276793,14.2276417669173,1.56107018464093,2.08910497518259,0.715198578747143,1.55692462050955,2.69289946780911,4.55561062345854,10.0885105841486,8.71673148216805,0.261165565456168,8.71789403303645,0.261119959607599,-225.951549556219,-1.16602584068639
5800,-14.5672441506409,-266.461673709326,-266.490769964044,-0.729391652159845,0.302729303108832,-0.208867815099708,14.2276418196227,1.56107017645012,2.089104976794,0.715198579121551,1.55692461643604,2.69289946011847,4.55561063623944,10.0885105138481,8.71675190852282,0.261165299077088,8.71789407175335,0.261119962240397,-225.9537726413,-1.166001402551
5900,-14.5672441549988,-266.462092442695,-266.490771248502,-0.729391678491807,0.302729441200852,-0.208867625800801,14.2276418663056,1.56107016295073,2.08910497745255,0.71519857851468,1.55692462076609,2.69289947628625,4.55561071624537,10.0885107282388,8.71676760410009,0.261164773496979,8.71789410646128,0.261119964969584,-225.95548996383,-1.16595887729207
6000,-14.5672441591742,-266.462099970984,-266.49077041655,-0.729391687850051,0.302729461588364,-0.20886758204272,14.2276418994528,1.56107015437541,2.08910497781873,0.715198577323728,1.55692463474835,2.69289951143277,4.5556109618531,10.088511257911,8.71677219397112,0.261164552896202,8.71789413005249,0.261119965714019,-225.955939467499,-1.16594059275325
15000,-14.5672442288527,-266.475493105826,-266.490396964949,-0.729391747475485,0.302729784836227,-0.208867176987983,14.2276423387943,1.56106996304091,2.08910499585965,0.715198577602253,1.55692463519715,2.69289958598471,4.55561139575581,10.0885122541617,8.71728942714817,0.261124066341967,8.71789441321172,0.261120007967234,-226.029935817129,-1.16163376163531
