Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
3000,-14.6673563411321,-270.676610163567,-270.704083113927,-0.891823886136658,,,14.3994373254453,1.58948081695268,2.1068377597959,0.729115280106972,1.49310301472654,2.54529112402899,4.06154121173333,8.80830343894859,8.84114178529352,0.26762005211418,8.84225083978321,0.267550839981261,-229.28641738223,-1.22829891479382
3100,-14.6673563576448,-270.676690125922,-270.70409375237,-0.89182416165755,,,14.3994373839308,1.58948079271181,2.10683776285058,0.729115279125932,1.49310299647815,2.54529110584983,4.06154110495394,8.80830325018813,8.84114506697964,0.267620685985816,8.8422508722737,0.267550848671045,-229.286761052768,-1.2283626815091
3200,-14.6673563723223,-270.67662063429,-270.704092055338,-0.891824050320446,,,14.3994374310838,1.58948077043314,2.10683776432793,0.729115276640758,1.49310300262731,2.54529113222517,4.06154124002307,8.80830342239205,8.84114368351411,0.267620478809016,8.84225089750231,0.267550846358733,-229.286541517246,-1.22834418686428
3300,-14.6673563854317,-270.677237190591,-270.704099976812,-0.891824015008986,,,14.3994375181941,1.58948074679887,2.10683776680547,0.729115276605844,1.49310299317144,2.5452911414675,4.06154118327852,8.80830348648566,8.84116848403768,0.267620857139155,8.842250958438,0.267550848499279,-229.289134785369,-1.22838707042944
3400,-14.6673563968605,-270.677318624513,-270.704112195936,-0.891823964838135,,,14.3994375915778,1.58948071503146,2.10683777005805,0.72911527682727,1.49310298444103,2.54529114148598,4.06154112839002,8.80830353143472,8.84116961624409,0.267621018792746,8.84225100972396,0.267550853110729,-229.289189329864,-1.22841658731919
3500,-14.6673564066441,-270.678250637788,-270.70409710723,-0.891824051033173,,,14.3994376900567,1.58948067214431,2.10683777162693,0.729115275809791,1.49310298722119,2.54529116039724,4.06154124127775,8.80830378019605,8.84120811578451,0.267618848851104,8.84225108222229,0.267550862982545,-229.293387348949,-1.22824654082673
3600,-14.6673564153771,-270.678198229711,-270.704096846621,-0.891824076257972,,,14.3994377343925,1.5894806572899,2.10683777131429,0.729115272859342,1.49310300659387,2.54529122559155,4.06154154987522,8.80830466329435,8.84121305695621,0.26761872752125,8.84225111148497,0.267550865916786,-229.293927467586,-1.2282374928677
3700,-14.6673564233842,-270.678186506405,-270.704100216272,-0.891824031592109,,,14.3994377840081,1.58948064033484,2.10683777407296,0.729115273636879,1.49310299250945,2.54529120397239,4.06154137459592,8.8083043058541,8.84121514790658,0.267618684416231,8.84225113954338,0.267550866335109,-229.294169292492,-1.22824228047481
3800,-14.6673564306419,-270.67731611924,-270.704103286745,-0.891824003595269,,,14.3994378617859,1.58948062445681,2.10683777525394,0.729115272824505,1.49310299848833,2.5452912313113,4.06154152653662,8.80830476603551,8.84121668830986,0.26761861488143,8.84225119502102,0.267550869941216,-229.293823506798,-1.2282393883443
3900,-14.6673564371883,-270.677017063679,-270.703997120667,-0.891823962477325,,,14.3994378989714,1.58948058253881,2.10683777646845,0.729115272675219,1.49310299478227,2.54529122929004,4.061541496885,8.80830467632132,8.84121261570603,0.267608539028163,8.84225121920758,0.267550875181239,-229.293155795616,-1.22725444166924
4000,-14.6673564430009,-270.67693563376,-270.703994980573,-0.891823980626795,,,14.3994379305365,1.58948056719063,2.10683777728527,0.729115271868762,1.4931029946946,2.54529123900969,4.06154152522558,8.80830479209578,8.8412138102652,0.267607824525194,8.84225123709713,0.267550876338722,-229.293211400336,-1.22718626811722
4100,-14.6673564482863,-270.678084194154,-270.703826729168,-0.8918238135441,,,14.3994379903707,1.58948049641291,2.10683777744607,0.72911527053893,1.49310300331712,2.54529127082839,4.06154168973191,8.80830525456405,8.84125793717999,0.267589266364945,8.84225128340997,0.267550884148593,-229.298378658978,-1.22533618650698
4200,-14.6673564531149,-270.679269450458,-270.703806262889,-0.891823783126775,,,14.3994380504286,1.58948047691274,2.10683777875931,0.729115270573381,1.49310299848304,2.54529126607343,4.0615416206308,8.80830509633497,8.84131201572439,0.267586948238609,8.84225132945426,0.267550885910079,-229.304867281548,-1.22510700240076
4300,-14.6673564575216,-270.679778146598,-270.703800333108,-0.891823780999348,,,14.3994380787745,1.58948047069255,2.10683778030823,0.729115271346038,1.49310299736852,2.5452912709467,4.06154164942622,8.80830520902342,8.84132907982367,0.267586436488242,8.84225134689154,0.267550886897367,-229.307011327884,-1.22505680603577
4400,-14.6673564614596,-270.680107995705,-270.70380330856,-0.891823787702043,,,14.3994381031517,1.58948046552607,2.10683778129272,0.72911527149293,1.49310299567228,2.54529127447332,4.06154165573078,8.80830524245462,8.84134017127274,0.267586599659177,8.84225136397692,0.267550886999968,-229.308380427249,-1.22507529086098
4500,-14.6673564648413,-270.680286897041,-270.703803060453,-0.891823818186177,,,14.3994381245141,1.58948045980704,2.10683778213011,0.729115271540937,1.49310299340938,2.54529127373085,4.06154164892856,8.80830524183679,8.8413460829783,0.267586556451262,8.84225137737695,0.267550889401474,-229.309114706584,-1.22507262198497
4600,-14.6673564679764,-270.680604327863,-270.703776339861,-0.891823771287959,,,14.399438144862,1.58948044322017,2.10683778229785,0.729115270838941,1.49310299604626,2.54529128374756,4.0615417006926,8.80830538516282,8.84135828642439,0.267584094968597,8.84225139310808,0.267550891297429,-229.310539682639,-1.22484112813
4700,-14.6673564707961,-270.680569867825,-270.703772363805,-0.891823792962518,,,14.3994381642826,1.58948043637671,2.10683778282324,0.729115270639098,1.49310299599442,2.54529128786273,4.06154170761672,8.80830540294114,8.84135976927692,0.267583761523856,8.84225140539443,0.267550893674211,-229.310647179325,-1.22480959582618
4800,-14.6673564734,-270.680565326001,-270.703770471973,-0.891823815805867,,,14.3994381773198,1.58948042555553,2.10683778317053,0.729115270147231,1.49310299742695,2.5452912952272,4.06154173196197,8.80830549160062,8.84136103385917,0.267583564584233,8.84225141254828,0.267550895039902,-229.310785877033,-1.22479447611532
4900,-14.667356475773,-270.68058656904,-270.703769348198,-0.89182379217702,,,14.3994381881908,1.58948042049511,2.106837783891,0.729115270405242,1.49310299440581,2.54529129326452,4.06154170739183,8.8083054445462,8.84136222049933,0.267583467114553,8.84225141999682,0.26755089574762,-229.310930684107,-1.22478622433977
5000,-14.6673564779548,-270.680605504135,-270.703762311223,-0.891823784898042,,,14.3994381965166,1.58948040417889,2.10683778414871,0.729115270104274,1.49310299435966,2.54529129656026,4.06154172193454,8.80830549304243,8.84136285556169,0.267582101937537,8.84225142521865,0.267550897869451,-229.311006145568,-1.22467327595739
5100,-14.6673564799549,-270.680611920519,-270.703758007409,-0.891823760484549,,,14.3994382066288,1.58948039472079,2.10683778441605,0.729115269993335,1.4931029950951,2.54529130003937,4.06154174541516,8.80830553805074,8.84136321032662,0.267581573671488,8.84225143194334,0.267550898265336,-229.311038127785,-1.22462575910867
5200,-14.6673564817731,-270.684275027773,-270.703758260628,-0.891823758348632,,,14.3994382483701,1.58948038910996,2.10683778479149,0.729115270023543,1.49310299347264,2.54529130084983,4.06154173415785,8.80830555502717,8.84149247537791,0.267581343866238,8.8422514646362,0.267550900121186,-229.328095612432,-1.22460931011519
5300,-14.6673564834448,-270.684984423115,-270.703755399699,-0.891823747398512,,,14.3994382639323,1.58948038073486,2.10683778492553,0.729115269625051,1.49310299394045,2.54529130367304,4.06154174121804,8.80830555996609,8.84151785414301,0.26758092796299,8.84225147660114,0.267550901102895,-229.331473139325,-1.22457488194022
5400,-14.667356484967,-270.69385824925,-270.70376015915,-0.891823734492138,,,14.3994383067435,1.58948037384877,2.1068377850341,0.729115269376628,1.49310299370409,2.54529130579322,4.06154173595857,8.80830556592761,8.84184415278234,0.267580818733962,8.84225151004317,0.267550902132053,-229.377367642242,-1.22457259814978
5500,-14.6673564863802,-270.693865892468,-270.703759109416,-0.891823739705144,,,14.3994383163354,1.58948037051445,2.10683778541126,0.729115269392704,1.49310299308301,2.545291307347,4.06154173752793,8.80830558971553,8.84184503357872,0.267580636380568,8.84225151648128,0.267550903309039,-229.377466196695,-1.22455565779757
5600,-14.6673564876786,-270.693879522334,-270.703758971235,-0.891823746305106,,,14.399438325765,1.58948036720046,2.10683778551676,0.729115269092218,1.49310299372657,2.54529130944175,4.06154174226836,8.80830559267745,8.84184744686241,0.267580555717852,8.84225152391771,0.267550904465058,-229.377704464329,-1.22454887956097
5700,-14.6673564888798,-270.6938093831,-270.703758866527,-0.891823742064487,,,14.3994383368041,1.58948036447099,2.1068377857059,0.729115269056422,1.4931029925321,2.54529130907382,4.06154172952734,8.80830557467607,8.84184766892304,0.267580508594398,8.84225153046811,0.267550904451445,-229.377664170714,-1.22454509960531
5800,-14.6673564900061,-270.694023736805,-270.703759503097,-0.891823747233522,,,14.3994383512946,1.5894803611271,2.10683778576969,0.729115268819334,1.49310299316564,2.54529131283391,4.06154174270668,8.80830562229789,8.84186955851813,0.267580500506563,8.84225154055735,0.267550904640258,-229.380446512521,-1.22454580561946
5900,-14.667356491042,-270.694064590019,-270.703759618539,-0.891823750422161,,,14.3994383582084,1.58948035893812,2.10683778589313,0.729115268711937,1.49310299377408,2.54529131488332,4.06154175541151,8.80830564788877,8.8418712667322,0.267580457160269,8.84225154523775,0.267550904880332,-229.380647998139,-1.22454258308718
6000,-14.6673564920052,-270.69415885748,-270.703760585838,-0.891823755917347,,,14.3994383659637,1.58948035688384,2.10683778600657,0.729115268567639,1.49310299405078,2.54529131680758,4.06154176445324,8.80830566895028,8.84187389104322,0.267580502198934,8.84225155147583,0.267550905495677,-229.3809488733,-1.22454822744619
16000,-14.6673565083605,-270.700904640635,-270.703525707346,-0.891823687875809,,,14.3994385046941,1.58948028240845,2.10683778887426,0.72911526751618,1.49310299204972,2.54529133816516,4.06154183141431,8.80830592768674,8.84214642559225,0.267555655637673,8.84225164855915,0.267550916746887,-229.4201526542,-1.22178154005343
