Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
5200,-14.4734511400433,-266.616130918641,-266.664941829601,-0.812091117908229,1.33888134932462e-20,-7.87395429431453e-21,14.2165388821091,1.54248434026784,2.0691699457261,0.693302860625574,1.77587183118825,2.97659980503785,6.51774570859379,12.9221876133605,8.72257538159589,0.261402157084001,8.72448014198639,0.261323916053898,-226.062703890887,-1.19084612626463
5300,-14.4734511558129,-266.617316128658,-266.664942023384,-0.812091163187706,1.34634300309925e-20,-7.84593563338228e-21,14.216538994759,1.54248432086757,2.06916994897887,0.69330286079226,1.7758718113958,2.97659978186645,6.51774545870664,12.9221870432059,8.72262083774273,0.261401953024883,8.72448021984682,0.261323922173995,-226.067637495831,-1.19082645044548
5400,-14.4734511700432,-266.617426880565,-266.664941697074,-0.812091213294902,1.32923564407932e-20,-7.54455787479515e-21,14.2165390694146,1.54248429812593,2.06916995132717,0.693302860177367,1.77587183485219,2.97659985195203,6.51774612762278,12.922188551176,8.72262512658048,0.261401552354152,8.72448026874387,0.261323926644216,-226.06805207436,-1.19079929545116
5500,-14.4734511830674,-266.628777068458,-266.664947546184,-0.812091390978978,1.34877969858907e-20,-7.82697600777997e-21,14.2165392768029,1.54248428226999,2.06916995444515,0.693302861231233,1.77587180888263,2.97659983266394,6.51774576083978,12.9221880261671,8.72303321033302,0.261401520953898,8.72448043318423,0.261323934572787,-226.119769682008,-1.1907985779621
5600,-14.473451194866,-266.628903855594,-266.664911929831,-0.812091402298418,1.31215889189153e-20,-7.67767664563716e-21,14.2165393379981,1.542484244093,2.06916995805264,0.693302862910749,1.77587178792814,2.97659982605777,6.51774570476097,12.9221882867122,8.72304063490823,0.261396932550855,8.7244804685993,0.261323939155713,-226.120618494966,-1.19037772436681
5700,-14.4734512060365,-266.629732491493,-266.664882712499,-0.812091338131479,1.19733903174821e-20,-7.11076155181068e-21,14.2165394275856,1.54248418855686,2.06916995985179,0.693302862104003,1.77587179683241,2.97659985333759,6.5177459265301,12.9221887166569,8.72308217991818,0.261393115138363,8.72448053945567,0.261323946501527,-226.125401930531,-1.19005170653795
5800,-14.4734512162833,-266.629988792845,-266.664833032541,-0.812091421554344,1.16539356274402e-20,-6.94367006520635e-21,14.2165394795109,1.54248415025866,2.06916996010352,0.693302858758185,1.77587183343283,2.97659995131107,6.51774651657416,12.9221901102659,8.72308993263539,0.261387616220861,8.72448056663826,0.261323952163446,-226.126296405708,-1.18952059211764
5900,-14.4734512257894,-266.630222273665,-266.664813588987,-0.812091371011249,1.16293486283007e-20,-7.00855154635131e-21,14.2165395263543,1.54248412801583,2.06916996133358,0.693302858490793,1.77587182945119,2.97659994961217,6.5177465794071,12.9221901416182,8.72309788809556,0.261385180940867,8.72448059829006,0.261323955414841,-226.127229959716,-1.18928584572328
6000,-14.4734512347632,-266.630155830341,-266.664765413231,-0.812091350776244,1.33052330810908e-20,-7.93718630447087e-21,14.2165395825506,1.54248410507688,2.06916996298482,0.69330285801697,1.77587184776102,2.97659999901976,6.51774719132331,12.9221913220818,8.72309997357631,0.261380583242665,8.72448062436112,0.261323958600949,-226.127258196803,-1.1888264803217
16400,-14.4734513868692,-266.659088807118,-266.664462793425,-0.81209147655914,,,14.2165407619717,1.54248373679796,2.06916999585265,0.693302859821317,1.77587177850566,2.97660018809225,6.51774846823956,12.9221957695902,8.72426574760758,0.261343940528712,8.72448144072917,0.26132403238095,-226.280220458875,-1.18525789482925
