Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
2000,-14.4300668755887,-268.654001098638,-268.751128386734,-0.908152132633337,,,14.275396160105,1.50334481674661,2.03596843007397,0.619227102078222,2.63425895032522,4.71613733356388,17.2187941328345,35.2851064905525,8.78341420098493,0.264162388444027,8.78732973768118,0.264039947818035,-227.535024180717,-1.25954488153363
2100,-14.430066991944,-268.653806901115,-268.751176899854,-0.908152517218888,,,14.2753969170478,1.5033446841478,2.03596847586568,0.619227135006763,2.63425763932335,4.71613433815474,17.2187709296714,35.2850402228426,8.78343011189149,0.264163895864341,8.78733024163195,0.264039987770215,-227.535818945969,-1.25971412855637
2200,-14.4300670894444,-268.650900211438,-268.751191897177,-0.908152971559384,,,14.2753971593953,1.50334457261324,2.0359685047744,0.61922717193527,2.63425601405562,4.71613170799756,17.218741652508,35.2849886992503,8.78337024860705,0.264164187267583,8.78733038378178,0.264040010563283,-227.528239661456,-1.25975694608744
2300,-14.4300671729715,-268.687215484314,-268.751205293406,-0.908153231256888,,,14.2753982194639,1.50334437428311,2.03596852376715,0.619227181948057,2.63425435607335,4.71612847974446,17.2186969792872,35.2848942120295,8.78475571715347,0.264162120681949,8.78733121885177,0.264040036054861,-227.693885251657,-1.25963285274571
2400,-14.4300672423532,-268.691227418425,-268.75122996916,-0.908153622695065,,,14.2753989110345,1.50334429370721,2.03596855998277,0.619227216095768,2.63425298675621,4.71612585558227,17.2186682943226,35.284831262255,8.78493035985509,0.264161841538984,8.78733174170015,0.26404004630926,-227.711708954819,-1.25964058821476
2500,-14.4300673002359,-268.692926743782,-268.75121569437,-0.908154096472353,,,14.275399287518,1.50334416544059,2.03596856932595,0.619227213980986,2.63425325931113,4.71612661443913,17.2186821125622,35.2848611661137,8.78498384443319,0.264159084322246,8.78733201438384,0.264040065746406,-227.717536202949,-1.25945339126191
2600,-14.4300673490381,-268.709568451368,-268.751237796558,-0.908154045837527,,,14.2753997302181,1.50334411520798,2.03596857892951,0.619227218808717,2.63425300749025,4.71612629087732,17.2186796013731,35.2848568151251,8.78557258082428,0.26415961304169,8.78733234727006,0.264040066433287,-227.789299051805,-1.25950290198304
2700,-14.4300673900857,-268.711312982361,-268.750671319555,-0.908153774880599,,,14.2754000166665,1.5033438411372,2.03596859352547,0.61922722839948,2.6342528789433,4.71612633240324,17.218682429933,35.2848658536179,8.7856045320984,0.264103083669322,8.78733253985528,0.264040104336108,-227.792474987654,-1.25422384130558
2800,-14.4300674260251,-268.711293003127,-268.750671937659,-0.908153890367023,,,14.2754001623467,1.50334379387699,2.03596860303565,0.619227235891898,2.6342523525731,4.71612546979014,17.2186722400032,35.2848473139512,8.7855994948011,0.264102676808078,8.78733263298844,0.264040106680519,-227.79174701204,-1.25418508033465
2900,-14.4300674559799,-268.711854196672,-268.750693884196,-0.908153925819426,,,14.2754005024241,1.50334372761087,2.03596861870118,0.61922725149261,2.63425187489479,4.71612460187704,17.2186650001025,35.2848327667274,8.78564755884624,0.264102939050672,8.78733288456171,0.264040124928716,-227.796626491043,-1.25425068876012
