Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
2200,-7.41015652162787,-77.4972129988107,-77.5057456873079,-0.396425743356589,0.0472297246400724,-0.0376987330749578,9.96699933399259,1.4218721683964,1.87963531237364,0.698801592635734,1.95712126279079,3.47069625443804,9.31607863286119,18.6831580806749,4.5581432444956,0.177453192360426,4.55873218850026,0.177424681490586,-101.425881692538,0.0934165098388038
2300,-7.41015652347626,-77.4972129256634,-77.5057429676652,-0.396425751867537,0.0472297843297447,-0.0376986749389165,9.9669993654238,1.4218721529252,1.87963531306635,0.698801592828287,1.95712126596797,3.47069626400529,9.31607874244846,18.6831583418692,4.55814710146707,0.177451873406127,4.55873220549647,0.177424684383586,-101.426284387214,0.0935318897267824
2400,-7.41015652492236,-77.4974822397457,-77.5057296004181,-0.396425743247467,0.0472298022717134,-0.0376985769354357,9.96699941763982,1.42187214073344,1.8796353136073,0.69880159324729,1.95712126383118,3.47069626377101,9.31607862107934,18.6831581883203,4.55817542972209,0.177449156315936,4.55873223479025,0.177424685623211,-101.429434753191,0.0938056681480001
2500,-7.41015652611965,-77.4991450976108,-77.505709026395,-0.396425736752715,0.0472298481139929,-0.0376984656658873,9.96699947012872,1.42187212563347,1.87963531394819,0.698801593352775,1.95712125832209,3.47069625289533,9.31607851172428,18.6831579368713,4.55828160244005,0.177444868723234,4.55873226599672,0.177424688022219,-101.443040276832,0.094238516423212
2600,-7.41015652713725,-77.4992642044888,-77.5057055542745,-0.39642573202026,0.047229826536858,-0.0376984816283936,9.96699948781955,1.4218721222232,1.87963531431824,0.698801593391399,1.95712126148499,3.47069625902011,9.31607857891171,18.6831580308521,4.55829378970064,0.177444303476985,4.5587322751522,0.177424689181399,-101.444505453352,0.0942980263632998
2700,-7.41015652795612,-77.5010095158354,-77.505705577616,-0.396425729529311,0.0472298094919707,-0.0376985076132338,9.96699952019277,1.42187211507823,1.87963531473868,0.698801593554427,1.95712125927956,3.47069625482779,9.31607850777166,18.6831578868387,4.55840149357067,0.177444037751535,4.55873229282035,0.177424690169144,-101.458584799074,0.0943166918752494
2800,-7.41015652863288,-77.5011513780787,-77.5057055817489,-0.396425736208522,0.0472298292584768,-0.0376984957020913,9.96699953240275,1.42187211256212,1.87963531490388,0.698801593601098,1.95712126021087,3.4706962582944,9.31607855399542,18.683158005189,4.5584084800406,0.177444044096138,4.55873229948146,0.177424691020947,-101.459418002795,0.0943153796772455
2900,-7.4101565291916,-77.5010632609979,-77.5056800551674,-0.396425741855032,0.047229832440642,-0.0376985021815933,9.96699953938987,1.42187210354425,1.87963531503554,0.69880159356819,1.95712126242218,3.47069626331497,9.31607862449698,18.6831581503999,4.55840660688376,0.177439358790186,4.55873230384054,0.177424692809375,-101.459087453712,0.0948192037691539
3000,-7.41015652966545,-77.5010262770849,-77.5056779776135,-0.396425739765196,0.0472298660984771,-0.037698434551573,9.96699954473289,1.42187210126661,1.87963531535056,0.698801593964468,1.9571212613957,3.47069626019528,9.3160786692162,18.6831582220351,4.55840584037838,0.177439028095938,4.5587323059244,0.17742469342768,-101.458965046914,0.0948530732497683
3100,-7.41015653005218,-77.5017532707887,-77.5056780674229,-0.396425745020559,0.0472298429478173,-0.0376984637248921,9.96699955770048,1.4218720999704,1.87963531549445,0.698801593952244,1.95712126094956,3.47069626169303,9.31607864478149,18.6831582036199,4.55845023715946,0.177438996530192,4.55873231343413,0.177424694730516,-101.464849225371,0.0948564978506326
